bacterio-,  , pref ,bacteri- ,gr 'bastón'
badaxocense,  , a s ,pacense ,Badaxoz
badexo,  , m ,abadexo> ,
badía,  , f ,baía ,
baffle,  , m ,pantalla acústica> ,
bagaño,  , m ,bagazo ,
bagazo,  , m ,bagaño ,
bagdalí,  , a s ,bagdadí> ,Bagdad (Irak)
bágoa,  , f ,bagulla lágrima ,
bagoar,  , i ,esbagoar esbagullar ,
bagulla,  , f ,bágoa lágrima ,
bagullar,  , i ,esbagullar ,
bagullo,  , m ,bullo ,
baguto,  , m ,degaro destelo restrelo2 ,
baía,  , f ,badía ,
bailábel,  , a ,bailable ,
bailable,  , a ,bailábel ,
baínzo,  , m ,maínzo1> ,
baira,  , f ,vaira> ,
"balde,de",  , lav ,"balde, en ",
"balde,en",  , lav ,"balde, de ",
baldeirar,  , t pr ,baleirar ,
baldeiro, baldeira , a m ,baleiro ,
baleárico, baleárica , a s ,balear2 ,Baleares
baleirar,  , t pr ,baldeirar ,
baleiro, baleira , a m ,baldeiro ,
ballet,  , m ,balé=> ,fr
ballo,  , m ,entretiño redeño ,graxa das tripas
baloirar,  , t ,varexar ,cf abaloirar
balsada,  , f ,carrela ,
baluga,  , f ,pela2 ,
"baluto,a",  , lav ,"baluto, de baluto, en ",
"baluto,de",  , lav ,"baluto, a baluto, en ",
"baluto,en",  , lav ,"baluto, a baluto, de ",
bambán,  , m ,arrandeadoiro carriola randeeira ,
bandolina,  , f ,mandolina> ,
barafustar,  , i ,esbarafustar ,
barateza,  , f ,baratura ,
baratura,  , f ,barateza ,
"baravento,a",  , lav ,"balavento, a> ",
barbaña,  , f ,babuña babuxa barbuña barbuza barrallo barrufa barruñeira barruzo breca3 froallo lapiñeira mocalleira orballo patiñeira poalla zarzallo1 ,
barbañar,  , i ,babuñar babuxar barbuñar barbuzar barrallar barrazar barrufar barruñar barruzar brecar2 chuviñar chuviscar froallar lapiñar marmallar marmañar orballar patiñar poallar zarzallar ,
barbantesa,  , f ,barbatesa parraguesa ,
barbaría,  , f ,barbería ,
barbarote,  , m ,queixo2 ,
barbatesa,  , f ,barbantesa parraguesa ,
barbería,  , f ,barbaría ,
barbullo,  , m ,somadoiro asucadoiro ,
barbuña,  , f ,babuña babuxa barbaña barbuza barrallo barrufa barruñeira barruzo breca3 froallo lapiñeira mocalleira orballo patiñeira poalla zarzallo1 ,
barbuñar,  , i ,babuñar babuxar barbañar barbuzar barrallar barrazar barrufar barruñar barruzar brecar2 chuviñar chuviscar froallar lapiñar marmallar marmañar orballar patiñar poallar zarzallar ,
barbuza,  , f ,babuña babuxa barbaña barbuña barbuza barrallo barrufa barruñeira barruzo breca3 froallo lapiñeira mocalleira orballo patiñeira poalla zarzallo1 ,
barbuzar,  , i ,babuñar babuxar barbañar barbuñar barrallar barrazar barrufar barruñar barruzar brecar2 chuviñar chuviscar froallar lapiñar marmallar marmañar orballar patiñar poallar zarzallar ,
barcia,  , f ,varcia> ,
bareixa,  , f ,vareixa> ,
barga,  , f ,varga> ,rede
bargado,  , m ,vargado> ,
bargo,  , m ,vargo> ,
barniz,  , m ,verniz> ,
barragán2, barragá , s ,barregán> ,
barrallar,  , i ,babuñar babuxar barbañar barbuñar barbuzar barrazar barrufar barruñar barruzar brecar2 chuviñar chuviscar froallar lapiñar marmallar marmañar orballar patiñar poallar zarzallar ,
barrallo,  , m ,babuña babuxa barbaña barbuña barbuza barrufa barruñeira barruzo breca3 froallo lapiñeira mocalleira orballo patiñeira poalla zarzallo1 ,
barranco,  , m ,barronca ,
barrazar,  , i ,babuñar babuxar barbañar barbuñar barbuzar barrallar barrufar barruñar barruzar brecar2 chuviñar chuviscar froallar lapiñar marmallar marmañar orballar patiñar poallar zarzallar ,
barrela2,  , f ,bogada ,
barrendero, barrendera , a s ,varredor> ,
barrer,  , t pr ,varrer> ,
barronca,  , f ,barranco ,
barrosiña,  , f ,reirrei ,
barrufa,  , f ,babuña babuxa barbaña barbuña barbuza barrallo barruñeira barruzo breca3 froallo lapiñeira mocalleira orballo patiñeira poalla zarzallo1 ,
barrufar,  , i ,babuñar babuxar barbañar barbuñar barbuzar barrallar barrazar barruñar barruzar brecar2 chuviñar chuviscar froallar lapiñar marmallar marmañar orballar patiñar poallar zarzallar ,
barruñar,  , i ,babuñar babuxar barbañar barbuñar barbuzar barrallar barrazar barrufar barruzar brecar2 chuviñar chuviscar froallar lapiñar marmallar marmañar orballar patiñar poallar zarzallar ,
barruñeira,  , f ,babuña babuxa barbaña barbuña barbuza barrallo barrufa barruzo breca3 froallo lapiñeira mocalleira orballo patiñeira poalla zarzallo1 ,
barruzar,  , i ,babuñar babuxar barbañar barbuñar barbuzar barrallar barrazar barrufar barruñar brecar2 chuviñar chuviscar froallar lapiñar marmallar marmañar orballar patiñar poallar zarzallar ,
barruzo,  , m ,babuña babuxa barbaña barbuña barbuza barrallo barrufa barruñeira breca3 froalllo lapiñeira mocalleira orballo patiñeira poalla zarzallo1 ,
barudo, baruda , a ,varudo> ,
barutar,  , t ,bortelar xirgar ,
baruto,  , m ,bortel xirgo ,
barxa1,  , f ,varxa1> ,terreo
barxa2,  , f ,vaxa> ,vaíña
basca,  , f ,vasca> ,
bascallo,  , m ,vascallo> ,
bascullo,  , m ,vascullo> ,
basoira,  , f ,vasoira> ,
basquiña,  , f ,vasquiña> ,
bastar,  , i ,abastar ,
batalada,  , f ,badalada> ,
batear1,  , t ,bautizar ,
bati-,  , pref ,bato- ,gr 'profundo'
bato-,  , pref ,bati- ,gr 'profundo'
bauticeiro,  , m ,bautizo ,
bautizar,  , t ,batear ,
bautizo,  , m ,bauticeiro ,
bavarés, bavaresa , a s ,bávaro ,Baviera (Al)
bávaro, bávara , a s ,bavarés ,Baviera (Al)
Be,  , sb ,berilio ,
beataría,  , f ,beatería ,
beatería,  , f ,beataría ,
bebíbel,  , a ,bebible ,
bebible,  , a ,bebíbel ,
béboda,  , f ,bébeda> ,
becha,  , f ,bicha ,
becho,  , m ,bicho ,
bechoco,  , m ,bichoco ,
bedugo,  , m ,bidueiro=> ,
bedulo,  , m ,bidueiro=> ,
begardo, begarda , a s ,beguino ,
beguino, beguina , a s ,begardo ,
beicer,  , t ,bendicir ,
beizón,  , f ,bendición ,
beleca,  , af f ,boleca bolerca gullerpa ,
belenita,  , a s ,betlemita ,Belén (Israel)
beleño,  , m ,meimendro ,
belio,  , m ,bel=> ,
beliscar,  , t ,rebeliscar ,
belmente,  , av ,blemente ,
belorizo,  , m ,velorizo> ,
belota,  , f ,landra ,
bendición,  , f ,beizón ,
bendicir,  , t ,beicer ,
benquerencia,  , f ,benquerenza> ,
benvida,  , f ,benvinda ,
benvido, benvida , a ,benvindo ,
benvinda,  , f ,benvida ,
benvindo, benvinda , a ,benvido ,
beo,  , m ,veo1> ,
bérber,  , a s ,berberisco ,Berbería (Áf)
berberecho,  , m ,carneirolo ,
berberisco, berberisca , a s ,bérber ,Berbería (Áf)
berbiquí,  , m ,berbequí> ,
bergallán, bergallana , a s ,vergallán> ,
bérrago,  , m ,vérrago> verro> ,
berroallo,  , m ,verroallo> verrún> ,
berroeira,  , af ,verroeira> ,
berrón1,  , m ,verrón> ,
bertorella,  , f ,brota ,
berza,  , f ,verza> ,
besa,  , f ,areixa arengo careixa chamiza2 sen2 vareixa ,
besgo, besga , a ,vesgo> ,
bestaría,  , f ,bestería ,
bestería,  , f ,bestaría ,bésta
beta2,  , f ,veta> ,
betanceiro, betanceira , a s ,brigantino ,Betanzos
betillo,  , m ,vetillo> ,
bexato,  , m ,miñato ,
Bi,  , sb ,bismuto ,
bi-,  , pref ,bis- ,lat 'dous' 'dúas veces'
bicada,  , f ,cibaco ciballo cigallo ,
bicha,  , f ,becha ,
bicharía,  , f ,bichería ,
bichería,  , f ,bicharía ,
bicho,  , m ,becho ,
bichoco,  , m ,bechoco ,
bídalo,  , m ,bidueiro=> ,
bido,  , m ,bidueiro=> ,
bieita,  , f ,leixenzo neixarigo ,
bieiteiro,  , m ,sabugueiro ,
bielorruso, bielorrusa , a s ,ruso-branco ,Bielorrusia (Eu)
bilbaíno, bilbaína , a s ,bilbotarra ,Bilbao/Bilbo
bilbotarra,  , a s ,bilbaíno ,Bilbo/Bilbao
billarda,  , f ,estornela ,
billó,  , m ,bulló> ,
bilurico,  , m ,píldora1 ,
bío-2,  , m ,vío> ,
biodegradábel,  , a ,biodegradable ,
biodegradable,  , a ,biodegradábel ,
bioenxeñaría,  , f ,bioenxeñería ,
bioenxeñería,  , f ,bioenxeñaría ,
birollo, birolla , a ,breco ,
birrete,  , m ,barrete=> ,
birrio,  , m ,cirrio ,cast 'vencejo'
birta,  , f ,brita regadoira ,
birtar,  , t ,britar ,
bis-,  , pref ,bi- ,lat 'dobre'
bisilábico, bisilábica , a ,disilábico ,
bisílabo, bisílaba , a m ,disílabo ,
bisma,  , f ,bilma=> ,
biturón,  , m ,viturón> ,
Bk,  , sb ,berquelio ,
ble,  , a m ,notábel ,
blemente,  , av ,belmente ,
bobo, boba , a s ,boubo ,
bocareo,  , m ,bocarte ,
bocarte,  , m ,bocareo ,
bocha1,  , f ,bóchega boza1 ,vexiga
boche,  , m ,bocho bucho1 ,estómago pulmón alga
bóchega,  , f ,bocha1 boza1 ,
bocho,  , m ,boche bucho1 ,estómago pulmón alga
bochorno,  , m ,calmizo calmuzo ,
boda,  , f ,voda> ,
boeira,  , f ,ranqueiro ,
boga2,  , f ,voga> ,
boga3,  , f ,baga=> ,
bogada,  , f ,barrela2 ,
bogar,  , i ,vogar> ,
boguina,  , f ,buguina=> ,
boíña,  , f ,voíña> ,
boitirón,  , m ,voitirón> ,
bolboreta,  , f ,choruma ,
bolboroto,  , m ,borboroto gargalloto ,
bolchevique,  , a s ,bolxevique> ,
bolchevismo,  , m ,bolxevismo> ,
bolear,  , i ,boular ,bola
boleca,  , af f ,beleca bolerca gullerpa ,
bolerca,  , af f ,beleca boleca gullerpa ,
bolo4,  , m ,birlo> ,xogo
boloco,  , m ,grolo1 ,
boloñés, boloñesa , a s ,bononiense ,Boloña (It)
bolsa1,  , f ,bulsa ,
bolso,  , m ,bulso ,
bombilla,  , f ,lámpada=> ,
bonaerense,  , a s ,porteño ,Buenos Aires (Arxentina)
boneca,  , f ,moneca ,
boneco,  , m ,moneco ,
boquear,  , i ,boquexar ,
boquexar,  , i ,boquear ,
boquilla,  , f ,embocadura=> ,
borboroto,  , m ,bolboroto gargalloto ,
borbullar,  , i ,burbullar=> ,
"borcalladas,ás",  , lav ,"vorcalladas, ás> ",
borde,  , m ,bordo> ,
borleta,  , f ,abeluria croque2 estalote estraloque milicroque sanxoán ,
bormo,  , m ,mormo> ,
borno, borna , a ,morno> ,
borrancho,  , m ,borrón ,
borrea,  , f ,borroeira tilla3 tilleiro ,
borroallo,  , m ,verroallo> ,
borroeira,  , f ,borrea tilla3 tilleiro ,
borrón1,  , m ,borrancho ,
borrón2,  , m ,verrón> ,
bortel,  , m ,baruto xirgo ,
bortelar,  , t ,barutar xirgar ,
bosta,  , f ,buleira ,
bostarega,  , f ,bosta ,
bostear,  , t ,embostar ,
bostela,  , f ,cachela2 ,
botellaría,  , f ,botellería ,
botellería,  , f ,botellaría ,
botoalla,  , f ,cabezalla cabezallo cabezoalla pinallo ,
botón2,  , m ,motón> ,polea
boubaría,  , f ,boubería ,
boubería,  , f ,boubaría ,
boubo, bouba , a ,bobo ,
boucelo,  , m ,bouquelo mouquelo ,
boular,  , i ,bolear ,
boulla,  , f ,broulla> ,
bouquelo,  , m ,boucelo mouquelo ,
boxe,  , m ,buxo=> ,
boza1,  , f ,bocha1 bóchega ,
bozo,  , m ,buzo ,
Br,  , sb ,bromo ,
bradido,  , m ,brado ,
brado,  , m ,bradido ,
brañal,  , m ,brañeira ,
brandoeiro,  , m ,farneiro ,
brañeira,  , f ,brañal ,
branqueábel,  , a ,branqueable ,
branqueable,  , a ,branqueábel ,
branquear,  , t i ,albear ,
braqui-2,  , pref ,braquio- ,lat 'brazo'
braquio-,  , pref ,braqui-2 ,lat 'brazo'
brasido,  , m ,brasil1 ,conxunto de brasas
brasil1,  , m ,brasido ,
brea2,  , f ,breo ,alcatrán
brea3,  , f ,verea> ,
breca3,  , f ,babuña babuxa barbaña barbuña barbuza barrallo barrufa barruñeira barruzo froallo lapiñeira mocalleira orballo patiñeira poalla zarzallo1 ,
brecar1,  , i ,abracar ,
brecar2,  , i ,babuñar babuxar barbañar barbuñar barbuzar barrallar barrazar barrufar barruñar barruzar chuviñar chuviscar froallar lapiñar marmallar marmañar orballar patiñar poallar zarzallar ,
breco, breca , a ,birollo ,
breixa,  , f ,freixa> ,
brelo,  , m ,varelo> ,
brenga,  , f ,bringa=> ,
breo,  , m ,brea2 ,
brétema,  , f ,cegoña2 ,
bretoñés, bretoñesa , a s ,britoniense ,Bretoña
breva,  , f ,bévera> ,
brigantino, brigantina , a s ,betanceiro ,ant Brigantium
brión,  , m ,vío> ,
brita,  , f ,birta regadoira ,
britar,  , t ,birtar ,
britoniense,  , a s ,bretoñés ,ant Britonia
brixeira,  , f ,virxe> ,
broa,  , f ,boroa> ,
brocar,  , t ,envorcar> ,
bróchega,  , f ,bocha1> bóchega> boza1> ,
broco, broca , a ,cabano ,
broo,  , m ,bruño1> ,
brosa,  , f ,machada2 ,
brota,  , f ,bertorella ,
bruño2,  , m ,abruño> ,
bruxaría,  , f ,bruxería ,
bruxería,  , f ,bruxaría ,
brúxula,  , f ,compás> ,
bucear,  , i ,mergullarse> nadar ó somorgullo> ,
bucho1,  , m ,boche bocho ,
bucho2, bucha , s ,pucho=> ,
bucio3, bucia , a ,mucio> ,
bufarda,  , f ,bufarra ,
bufardo,  , m ,bufarro ,
bufarra,  , f ,bufarda ,
bufarro,  , m ,bufardo ,
bugalla,  , f ,bullaca ,
bugallo,  , m ,bullaco ,
buitre,  , m ,voitre> ,
bula2,  , f ,buleira ,
buleira,  , f ,bula2 ,
bullaca,  , f ,bugalla ,
bullaco,  , m ,bugallo ,
bullar,  , t ,debullar> ,
bulmeiro,  , m ,brumeiro> ,
bulsa,  , f ,bolsa1 ,
bulso,  , m ,bolso ,
bulto,  , m ,vulto> ,
buraca,  , f ,burata ,
buraco,  , m ,burato furaco ,
burata,  , f ,buraca ,
burato,  , m ,buraco furaco ,
burbulla,  , f ,gurgulla ,
burbullar,  , i ,gurgullar ,
burdel,  , m ,bordel> ,
burelán, burelá , a s ,burelao burelense ,Burela
burelao, burelá , a s ,burelán burelense ,Burela
burelense,  , a s ,burelán burelao ,Burela
burladero,  , m ,abeiro> ,
burmeiro,  , m ,brumeiro> ,
bursátil,  , a ,bolsista> ,
burullo,  , m ,vurullo> ,
buteno,  , m ,butileno ,
butileno,  , m ,buteno ,
butir-,  , pref ,butiro- ,gr 'manteiga'
butiro-,  , pref ,butir- ,gr 'manteiga'
buxaría,  , f ,buxería ,
buxato,  , m ,bexato=> ,
buxería,  , f ,buxaría ,
buzo,  , m ,bozo ,
buzón,  , m ,caixa de correos> ,
C1,  , sb ,carbono ,
C2,  , sb ,coulomb ,
Ca,  , sb ,calcio ,
ca3,  , cont ,coa> ,
cabaceira1,  , f ,cabaceiro cabazo1 ,hórreo
cabaceiro,  , m ,cabaceira1 cabazo1 ,
cabala,  , f ,xarda ,
cabalaría,  , f ,cabalería ,
"cabaleirolas,ás",  , lav ,"cabaliñas, ás ",
cabalería,  , f ,cabalaría ,
"cabaliñas,ás",  , lav ,"cabaleirolas, ás ",
"cabalo,a",  , lav ,"cabalo, de a ",
"cabalo,dea",  , lav ,"cabalo, a ",
cabanense,  , a s ,cabanés ,Cabana Cabanas
cabanés, cabanesa , a s ,cabanense ,Cabana Cabanas
cabano, cabana , a ,broco ,
cabazo1,  , m ,cabaceira1 cabaceiro ,
cabestrillo,  , m ,estribeira> ,
cabezalla,  , f ,botoalla cabezallo cabezoalla pinallo ,
cabezallo,  , m ,botoalla cabezalla cabezoalla pinallo ,
cabezoalla,  , f ,botoalla cabezalla cabezallo pinallo ,
cabezolo,  , m ,relo3 ,
cabildo,  , m ,cabido> ,
cabilla,  , f ,cavilla1> ,
cabofa,  , f ,cagofo> ,
caborco,  , m ,cavorco> ,
caboza,  , f ,cavoza> ,
cabrifollo,  , m ,cadrifollo ,
cacarexar,  , i ,cascarexar ,
cacarexo,  , m ,cascarexo ,
cacería,  , f ,cazaría ,
cacha3,  , f ,nádega ,
cachaceira,  , f ,cachaza1 verroallo verrún ,
cachaceiro,  , m ,cacheiro2 verrón ,porco
cachafello, cachafella , s ,cazabello ,
cachal,  , m ,arna ,toxo
cachapiollos,  , m ,matapiollos ,
cacharela,  , f ,cachela1 ,
cachaza1,  , f ,cachaceira verroallo verrún ,
cachazo1,  , m ,verrón ,porco
cacheira1,  , f ,cachola cachucha ,
cacheira2,  , f ,cacharela ,
cacheiro2,  , m ,cachaceiro verrón ,porco
cachela1,  , f ,cacharela ,
cachela2,  , f ,bostela ,
cachifo,  , m ,cacifo> ,
cachifro,  , m ,cacifo> ,
cachoeira,  , f ,cadoiro fervenza pincheira seimeira ruxidoira ,
cachoeiro, cachoeira , a ,cacheiro2> ,
cachogas,  , fpl ,celigras cóchegas coscas cóxegas deligras ,
cachola,  , f ,cacheira cachucha ,
cachondo, cachonda , a ,cacheiro2> ,
cachotaría,  , f ,cachotería ,
cachotería,  , f ,cachotaría ,
cachucha,  , f ,cachola cacheira ,
cacifo,  , m ,cacipo ,
cacipo,  , m ,cacifo ,
cadabullar,  , t ,acadullar cadullar coudullar ,
cadabullo,  , m ,cadullo cotellón cotillón2 coudullo ,
cadaseu, cadasúa , p ,cadanseu> ,
cadoiro,  , m ,cachoeira fervenza pincheira ruxidoira seimeira ,
cadorneira,  , f ,cadorno codorno ,
cadorno,  , m ,cadorneira codorno ,nó xeo
cadrifollo,  , m ,cabrifollo ,
cadrozo,  , m ,carozo ,
cadullar,  , t ,acadullar cadabullar coudullar ,
cadullo,  , m ,cadabullo cotellón cotillón2 coudullo ,
caella1,  , f ,quella> ,cast 'calleja'
caella2,  , f ,quenlla1> ,cebadeira
caella3,  , f ,quenlla2> ,cast 'tintorera'
cafetaría,  , f ,cafetería ,
cafetería,  , f ,cafetaría ,
cagadeiro, cagadeira , a s ,cagueira ,
cágado,  , m ,cullarapo cullareto ,
cagueiro, cagueira , a s ,cagadeiro ,
caguña,  , f ,carabuña caroa coia2 croia garouba gouña ,
caiada2,  , f ,caxata> ,
caiñar,  , i ,cuincar cuiñar ,
caínza,  , f ,caniza ,
cainzada,  , f ,canizada ,
cainzar,  , t ,acanizar acainzar canizar ,
caínzo,  , m ,canizo ,
caír,  , i ,caer> ,
cairel,  , m ,caurel ,
cairo1, caira , a ,queirés ,espenuxado
cairo2,  , am m ,canteiro2 queiro ,dente cairo
caivanca,  , f ,cavianca ,
calaceiro, calaceira , a s ,lacaceiro ,
caladeiro,  , m ,caladoiro> ,
calamar,  , m ,lura> ,
calamoucha,  , f ,moucha ,
calaveira,  , f ,caveira> ,
calce,  , m ,calzo=> ,
calculábel,  , a ,calculable ,
calculable,  , a ,calculábel ,
caldada,  , f ,encaldada ,
caldeirar,  , t ,abirtar abritar ,caldeira2
caldeiraría,  , f ,caldeirería ,
caldeirería,  , f ,caldeiraría ,
caldelán, caldelá , a s ,caldelao (só C. Caldelas) ,
caldelao, caldelá , a s ,caldelán ,só Castro Caldelas
caldoada,  , f ,caldufada ,
caldufada,  , f ,caldoada ,
caldullar,  , t ,cadullar=> ,
caldulleiro,  , m ,cadullo=> ,
caleira,  , f ,caleiro1 ,cal1
caleiro1,  , m ,caleira ,cal1
calificable,  , a ,cualificable> ,
calificación,  , f ,cualificación> ,
calificado, calificada , pt a ,cualificado> ,
calificador, calificadora , a s ,cualificador> ,
calificar,  , t ,cualificar> ,
calificativo, calificativa , a ,cualificativo> ,
calistro,  , m ,corisco ,
calmear,  , i ,ampear ,
calmizo,  , m ,bochorno calmuzo ,
calmuzo,  , m ,bochorno calmizo ,
calofrío,  , m ,calafrío=> ,
cálsamo,  , m ,cásamo cascamelo ,
caluga,  , f ,coliga ,
calustra,  , f ,caustra ,
camalleira,  , f ,gamalleira2 gramalleira ,
camaradaría,  , f ,camaradería ,
camaradería,  , f ,camaradaría ,
camariña2,  , f ,caramiña ,planta
camariñán, camariñá , a s ,camariñés ,Camariñas
camariñeira,  , f ,caramiñeira ,
camariñés, camariñesa , a s ,camariñán ,Camariñas
cambada,  , f ,ganchada ,
cambeleira,  , f ,manxadoira ,
cambia,  , f ,cambra chambra2 ,
cambiábel,  , a ,cambiable ,
cambiable,  , a ,cambiábel ,
cambón,  , m ,acicarro rengueiro ,
cambra,  , f ,cambia chambra2 ,
cambril,  , m ,chambaril ,
camilleiro,  , m ,padioleiro> ,
camisaría,  , f ,camisería ,
camisería,  , f ,camisaría ,
campaza,  , f ,campeira campela campizo campón camposa ,
campeira,  , f ,campaza campela campizo campón camposa ,
campela,  , f ,campaza campeira campizo campón camposa ,
campeón, campeoa , a s ,campión> ,
campeonato,  , m ,campionato> ,
campizo,  , m ,campaza campeira campela campón camposa ,
campón,  , m ,campaza campeira campela campizo camposa ,
camposa,  , f ,campaza campeira campela campizo campón ,
can3,  , m ,khan ,
caña,  , f ,augardente> ,bebida
cañada,  , f ,canellón=> ,
canadiña,  , f ,quenlla1> ,do muíño
canaleta,  , f ,quenlla1> ,do muíño
canalizábel,  , a ,canalizable ,
canalizable,  , a ,canalizábel ,
canalón,  , m ,cal2> canlón> ,
cáñamo,  , m ,cánabo=> ,
cañar,  , t ,coañar ,
canastrel,  , m ,canistrel ,
canaval,  , m ,canedo ,
canavela,  , f ,canivela ,
canavés, canavesa , a ,canivés ,
cancha,  , f ,chanca=> ,alancada
candado,  , m ,cadeado> ,
candión,  , m ,candeón> ,
canedo,  , m ,canaval ,
caneleira1,  , f ,caneleiro mazorgueiro cast tobillera ,
caneleiro,  , m ,caneleira mazorgueiro ,
canella,  , f ,quenlla1 ,
canelón,  , m ,cal2 ,
cangalleira1,  , f ,quenlla1 ,
cangrena,  , f ,gangrena> ,
cangrexo,  , m ,caranguexo ,
canilla,  , f ,canela1> ,
canistrel,  , m ,canastrel ,
canivela,  , f ,canavela ,
canivés, canivesa , a ,canavés ,
caniza,  , f ,caínza ,
cañiza,  , f ,caniza=> ,
canizada,  , f ,cainzada ,
canizar,  , t ,acainzar acanizar cainzar ,
canizo,  , m ,caínzo ,
cañizo,  , m ,canizo=> ,
canlón,  , m ,cal2 ,
caño,  , m ,coaño ,
cañó,  , m ,canto2 ,pedra
cañón,  , m ,canón> ,
cañonazo,  , m ,canonazo> ,
cañonear,  , t ,canonear> ,
cañoneiro, cañoneira , a s ,canoneiro> ,
cañoneo,  , m ,canoneo> ,
canoto,  , m ,cañoto ,
cañoto,  , m ,canoto ,
cantábel,  , a ,cantable ,
cantable,  , a ,cantábel ,
cantaría,  , f ,cantería ,
cantariña,  , f ,carricanta ,
canteiro2,  , am ,cairo2 queiro ,
cantería,  , f ,cantaría ,
cantiga,  , f ,cántiga ,
cántiga,  , f ,cantiga ,
canto3,  , m ,recanto ,
canuto,  , m ,canudo> ,
capa2,  , f ,capadura capía ,
capadura,  , f ,capa2 capía ,
caparucha,  , f ,carapucha carrapucha ,
caparucheira,  , f ,carapucheira ,
caparucho,  , m ,carapucho carrapucho ,
capealzo,  , m ,capialzo=> ,
capía,  , f ,capa2 capadura ,
capitalizábel,  , a ,capitalizable ,
capitalizable,  , a ,capitalizábel ,
capoeira,  , f ,capoeiro ,
capoeiro,  , m ,capoeira ,
caprino, caprina , a ,cabrún ,
capucha,  , f ,capucho ,
capucho,  , m ,capucha ,
carabel,  , m ,carabelo=> ,
carabullada,  , f ,garabullada ,
carabullo,  , m ,garabullo ,
carabuña,  , f ,caguña caroa coia2 croia garouba gouña ,
caracocha,  , f ,caroca carocha ,
caracol,  , m ,cascarolo ,
caracterizábel,  , a ,caracterizable ,
caracterizable,  , a ,caracterizábel ,
carafuncho,  , m ,furuncho ,
caralla,  , f ,carallo ,
carallo,  , m ,caralla ,
carambelo,  , m ,carambo ,
carambo,  , m ,carambelo ,
caramiña,  , f ,camariña2 ,
caramiñeira,  , f ,camariñeira ,
caranguexo,  , m ,cangrexo ,
caranta,  , f ,carauta ,
carapa,  , f ,para1 paraza ,
carapola,  , f ,caspela carpola ,
carapucha,  , f ,caparucha carrapucha ,
carapucheira,  , f ,caparucheira ,
carapucho,  , m ,caparucho carrapucho ,
carauta,  , f ,caranta ,
carazo,  , m ,carouxo ,
carbaliza,  , f ,crabaliza ,
carbuncho,  , m ,carbúnculo ,
carbunco,  , m ,carbuncho> carafuncho> nacida> ,
carbúnculo,  , m ,carbuncho ,
cárcava,  , f ,cavorco cavoza ,
carcoma,  , f ,caruncho> couza> ,
cardea,  , f ,carvea=> ,
cardén,  , f ,carvea=> ,
cardi-,  , pref ,cardio- ,gr 'corazón'
cardio-,  , pref ,cardi- ,gr 'corazón'
careixa,  , f ,areixa arengo besa chamiza2 sen2 vareixa ,
careixón,  , m ,amorodo amorogo morote ,
careo,  , s ,acareo> ,
carepa,  , f ,carapa> paraza> ,
careta,  , f ,caroza ,
